train,station,on,off,onboard
227,Mountain View,153.2,33.6,460.8
227,San Antonio,104.2,18.2,546.8
227,California Ave.,77.0,58.8,565.0
227,Palo Alto,64.6,126.6,503.0
227,Menlo Park,59.2,41.6,520.6
227,Redwood City,83.8,40.4,564.0
227,San Carlos,0.0,0.0,564.0
227,Belmont,0.0,0.0,564.0
227,Hillsdale,116.8,33.0,647.8
227,Bay Meadows,0.0,0.0,647.8
227,Hayward Park,0.0,0.0,647.8
227,San Mateo,0.0,0.0,647.8
227,Burlingame,0.0,0.0,647.8
227,Millbrae,30.2,67.8,610.2
227,San Bruno,0.0,0.0,610.2
227,South SF,16.2,32.2,594.2
227,Bayshore,0.0,0.0,594.2
227,22nd Street,0.0,0.0,594.2
227,San Francisco,0.0,594.2,0.0
329,Gilroy,0.0,0.0,0.0
329,San Martin,0.0,0.0,0.0
329,Morgan Hill,0.0,0.0,0.0
329,Blossom Hill,0.0,0.0,0.0
329,Capitol,0.0,0.0,0.0
329,Tamien,377.2,0.0,377.2
329,San Jose Diridon,316.2,1.0,692.4
329,College Park,0.0,0.0,692.4
329,Santa Clara,0.0,0.0,692.4
329,Lawrence,0.0,0.0,692.4
329,Sunnyvale,388.2,26.2,1054.3999999999999
329,Mountain View,0.0,0.0,1054.3999999999999
329,San Antonio,0.0,0.0,1054.3999999999999
329,California Ave.,0.0,0.0,1054.3999999999999
329,Palo Alto,81.8,298.4,837.7999999999998
329,Menlo Park,0.0,0.0,837.7999999999998
329,Redwood City,186.2,111.8,912.1999999999998
329,San Carlos,0.0,0.0,912.1999999999998
329,Belmont,0.0,0.0,912.1999999999998
329,Hillsdale,0.0,0.0,912.1999999999998
329,Bay Meadows,0.0,0.0,912.1999999999998
329,Hayward Park,0.0,0.0,912.1999999999998
329,San Mateo,80.6,37.0,955.7999999999998
329,Burlingame,0.0,0.0,955.7999999999998
329,Millbrae,44.2,83.4,916.5999999999999
329,San Bruno,0.0,0.0,916.5999999999999
329,South SF,0.0,0.0,916.5999999999999
329,Bayshore,0.0,0.0,916.5999999999999
329,22nd Street,0.0,0.0,916.5999999999999
329,San Francisco,0.0,916.6,0.0
231,Gilroy,0.0,0.0,0.0
231,San Martin,0.0,0.0,0.0
231,Morgan Hill,0.0,0.0,0.0
231,Blossom Hill,0.0,0.0,0.0
231,Capitol,0.0,0.0,0.0
231,Tamien,0.0,0.0,0.0
231,San Jose Diridon,182.4,0.0,182.4
231,College Park,0.0,0.0,182.4
231,Santa Clara,99.4,0.8,281.0
231,Lawrence,0.0,0.0,281.0
231,Sunnyvale,171.6,11.0,441.6
231,Mountain View,104.0,26.8,518.8000000000001
231,San Antonio,0.0,0.0,518.8000000000001
231,California Ave.,0.0,0.0,518.8000000000001
231,Palo Alto,0.0,0.0,518.8000000000001
231,Menlo Park,24.0,96.0,446.80000000000007
231,Redwood City,32.0,100.0,378.80000000000007
231,San Carlos,24.2,36.0,367.00000000000006
231,Belmont,31.6,17.0,381.6000000000001
231,Hillsdale,47.2,43.6,385.20000000000005
231,Bay Meadows,0.0,0.0,385.20000000000005
231,Hayward Park,24.2,15.8,393.6
231,San Mateo,52.8,32.2,414.20000000000005
231,Burlingame,34.0,16.8,431.40000000000003
231,Millbrae,22.2,42.8,410.8
231,San Bruno,17.6,12.0,416.40000000000003
231,South SF,10.6,12.0,415.00000000000006
231,Bayshore,9.4,6.4,418.00000000000006
231,22nd Street,2.0,20.8,399.20000000000005
231,San Francisco,0.0,399.2,0.0
233,Gilroy,0.0,0.0,0.0
233,San Martin,0.0,0.0,0.0
233,Morgan Hill,0.0,0.0,0.0
233,Blossom Hill,0.0,0.0,0.0
233,Capitol,0.0,0.0,0.0
233,Tamien,112.0,0.0,112.0
233,San Jose Diridon,183.8,0.0,295.8
233,College Park,0.0,0.0,295.8
233,Santa Clara,65.8,1.6,360.0
233,Lawrence,74.2,10.0,424.2
233,Sunnyvale,195.6,28.0,591.8
233,Mountain View,142.8,48.4,686.1999999999999
233,San Antonio,63.4,20.0,729.5999999999999
233,California Ave.,58.8,73.8,714.5999999999999
233,Palo Alto,74.4,230.6,558.3999999999999
233,Menlo Park,31.4,30.0,559.7999999999998
233,Redwood City,64.6,72.6,551.7999999999998
233,San Carlos,25.8,20.0,557.5999999999998
233,Belmont,22.2,12.0,567.7999999999998
233,Hillsdale,59.2,32.0,594.9999999999999
233,Bay Meadows,0.0,0.0,594.9999999999999
233,Hayward Park,0.0,0.0,594.9999999999999
233,San Mateo,47.4,30.8,611.5999999999999
233,Burlingame,22.4,13.4,620.5999999999999
233,Millbrae,21.2,51.2,590.5999999999999
233,San Bruno,11.4,13.0,588.9999999999999
233,South SF,0.0,0.0,588.9999999999999
233,Bayshore,0.0,0.0,588.9999999999999
233,22nd Street,0.0,0.0,588.9999999999999
233,San Francisco,0.0,589.0,0.0
135,Gilroy,0.0,0.0,0.0
135,San Martin,0.0,0.0,0.0
135,Morgan Hill,0.0,0.0,0.0
135,Blossom Hill,0.0,0.0,0.0
135,Capitol,0.0,0.0,0.0
135,Tamien,0.0,0.0,0.0
135,San Jose Diridon,156.2,0.0,156.2
135,College Park,0.0,0.0,156.2
135,Santa Clara,71.0,1.2,226.0
135,Lawrence,46.4,4.0,268.4
135,Sunnyvale,150.4,11.6,407.19999999999993
135,Mountain View,111.0,24.4,493.79999999999995
135,San Antonio,46.6,8.8,531.6
135,California Ave.,26.8,53.8,504.59999999999997
135,Palo Alto,37.2,152.0,389.79999999999995
135,Menlo Park,14.8,25.2,379.4
135,Redwood City,36.8,72.0,344.2
135,San Carlos,8.4,14.2,338.4
135,Belmont,14.4,3.8,348.99999999999994
135,Hillsdale,24.8,17.6,356.19999999999993
135,Bay Meadows,0.0,0.0,356.19999999999993
135,Hayward Park,6.4,8.4,354.19999999999993
135,San Mateo,25.4,19.8,359.7999999999999
135,Burlingame,13.2,14.0,358.9999999999999
135,Millbrae,10.2,53.2,315.9999999999999
135,San Bruno,7.6,7.8,315.7999999999999
135,South SF,4.2,5.2,314.7999999999999
135,Bayshore,2.2,2.6,314.39999999999986
135,22nd Street,0.4,19.6,295.1999999999998
135,San Francisco,0.0,295.2,0.0
237,Gilroy,0.0,0.0,0.0
237,San Martin,0.0,0.0,0.0
237,Morgan Hill,0.0,0.0,0.0
237,Blossom Hill,0.0,0.0,0.0
237,Capitol,0.0,0.0,0.0
237,Tamien,39.6,0.0,39.6
237,San Jose Diridon,88.8,1.8,126.60000000000001
237,College Park,0.0,0.0,126.60000000000001
237,Santa Clara,35.2,0.6,161.20000000000002
237,Lawrence,34.6,3.4,192.4
237,Sunnyvale,92.6,8.0,277.0
237,Mountain View,78.6,15.0,340.6
237,San Antonio,28.4,2.6,366.4
237,California Ave.,18.4,24.2,360.59999999999997
237,Palo Alto,34.6,91.4,303.79999999999995
237,Menlo Park,17.4,13.6,307.5999999999999
237,Redwood City,37.0,43.4,301.19999999999993
237,San Carlos,10.2,8.2,303.19999999999993
237,Belmont,10.6,4.0,309.79999999999995
237,Hillsdale,20.0,11.2,318.59999999999997
237,Bay Meadows,0.0,0.0,318.59999999999997
237,Hayward Park,0.0,0.0,318.59999999999997
237,San Mateo,14.6,13.4,319.8
237,Burlingame,10.4,6.2,324.0
237,Millbrae,5.0,41.8,287.2
237,San Bruno,3.4,4.8,285.79999999999995
237,South SF,0.0,0.0,285.79999999999995
237,Bayshore,0.0,0.0,285.79999999999995
237,22nd Street,0.0,0.0,285.79999999999995
237,San Francisco,0.0,285.8,0.0
139,Gilroy,0.0,0.0,0.0
139,San Martin,0.0,0.0,0.0
139,Morgan Hill,0.0,0.0,0.0
139,Blossom Hill,0.0,0.0,0.0
139,Capitol,0.0,0.0,0.0
139,Tamien,0.0,0.0,0.0
139,San Jose Diridon,71.2,0.0,71.2
139,College Park,0.0,0.0,71.2
139,Santa Clara,19.4,1.6,89.0
139,Lawrence,18.6,1.8,105.8
139,Sunnyvale,56.2,4.4,157.6
139,Mountain View,39.8,6.2,191.2
139,San Antonio,16.6,3.0,204.79999999999998
139,California Ave.,16.0,16.6,204.2
139,Palo Alto,30.8,57.0,178.0
139,Menlo Park,13.6,10.4,181.2
139,Redwood City,28.2,20.6,188.79999999999998
139,San Carlos,9.6,3.2,195.2
139,Belmont,8.2,3.6,199.79999999999998
139,Hillsdale,15.2,4.8,210.19999999999996
139,Bay Meadows,0.0,0.0,210.19999999999996
139,Hayward Park,3.8,2.8,211.19999999999996
139,San Mateo,11.6,8.2,214.59999999999997
139,Burlingame,9.8,5.2,219.2
139,Millbrae,6.2,45.8,179.59999999999997
139,San Bruno,7.4,3.0,183.99999999999997
139,South SF,5.0,3.8,185.19999999999996
139,Bayshore,0.2,2.0,183.39999999999995
139,22nd Street,0.2,17.2,166.39999999999995
139,San Francisco,0.0,166.4,0.0
241,Gilroy,0.0,0.0,0.0
241,San Martin,0.0,0.0,0.0
241,Morgan Hill,0.0,0.0,0.0
241,Blossom Hill,0.0,0.0,0.0
241,Capitol,0.0,0.0,0.0
241,Tamien,0.0,0.0,0.0
241,San Jose Diridon,0.0,0.0,0.0
241,College Park,0.0,0.0,0.0
241,Santa Clara,0.0,0.0,0.0
241,Lawrence,0.0,0.0,0.0
241,Sunnyvale,0.0,0.0,0.0
241,Mountain View,0.0,0.0,0.0
241,San Antonio,0.0,0.0,0.0
241,California Ave.,0.0,0.0,0.0
241,Palo Alto,0.0,0.0,0.0
241,Menlo Park,0.0,0.0,0.0
241,Redwood City,0.0,0.0,0.0
241,San Carlos,0.0,0.0,0.0
241,Belmont,0.0,0.0,0.0
241,Hillsdale,0.0,0.0,0.0
241,Bay Meadows,0.0,0.0,0.0
241,Hayward Park,0.0,0.0,0.0
241,San Mateo,0.0,0.0,0.0
241,Burlingame,0.0,0.0,0.0
241,Millbrae,0.0,0.0,0.0
241,San Bruno,0.0,0.0,0.0
241,South SF,0.0,0.0,0.0
241,Bayshore,0.0,0.0,0.0
241,22nd Street,0.0,0.0,0.0
241,San Francisco,0.0,0.0,0.0
143,Gilroy,0.0,0.0,0.0
143,San Martin,0.0,0.0,0.0
143,Morgan Hill,0.0,0.0,0.0
143,Blossom Hill,0.0,0.0,0.0
