train,station,on,off,onboard
227,College Park,11.200000000000001,42.4,239.39999999999998
227,Santa Clara,86.39999999999999,17.8,307.99999999999994
227,Lawrence,77.8,39.4,346.3999999999999
227,Sunnyvale,115.0,11.200000000000001,450.19999999999993
227,Mountain View,174.6,45.8,579.0
227,San Antonio,134.2,20.8,692.4
227,California Ave.,71.6,73.8,690.1999999999999
227,Palo Alto,49.400000000000006,167.6,572.0
227,Menlo Park,63.8,46.8,589.0
227,Redwood City,74.39999999999999,56.6,606.8
227,San Carlos,0.0,0.0,606.8
227,Belmont,0.0,0.0,606.8
227,Hillsdale,137.6,39.8,704.6
227,Bay Meadows,0.0,0.0,704.6
227,Hayward Park,0.0,0.0,704.6
227,San Mateo,0.0,0.0,704.6
227,Burlingame,0.0,0.0,704.6
227,Millbrae,28.2,70.60000000000001,662.2
227,San Bruno,0.0,0.0,662.2
227,South SF,21.0,35.2,648.0000000000001
227,Bayshore,0.0,0.0,648.0000000000001
227,22nd Street,0.0,0.0,648.0000000000001
227,San Francisco,0.0,648.0,0.0
329,Gilroy,0.0,0.0,0.0
329,San Martin,0.0,0.0,0.0
329,Morgan Hill,0.0,0.0,0.0
329,Blossom Hill,0.0,0.0,0.0
329,Capitol,0.0,0.0,0.0
329,Tamien,364.8,0.0,364.8
329,San Jose Diridon,280.20000000000005,2.0,643.0
329,College Park,0.0,0.0,643.0
329,Santa Clara,0.0,0.0,643.0
329,Lawrence,0.0,0.0,643.0
329,Sunnyvale,276.0,37.0,882.0
329,Mountain View,0.0,0.0,882.0
329,San Antonio,0.0,0.0,882.0
329,California Ave.,0.0,0.0,882.0
329,Palo Alto,89.2,255.2,716.0
329,Menlo Park,0.0,0.0,716.0
329,Redwood City,161.60000000000002,126.80000000000001,750.8000000000001
329,San Carlos,0.0,0.0,750.8000000000001
329,Belmont,0.0,0.0,750.8000000000001
329,Hillsdale,0.0,0.0,750.8000000000001
329,Bay Meadows,0.0,0.0,750.8000000000001
329,Hayward Park,0.0,0.0,750.8000000000001
329,San Mateo,62.6,44.2,769.2
329,Burlingame,0.0,0.0,769.2
329,Millbrae,49.0,97.2,721.0000000000001
329,San Bruno,0.0,0.0,721.0000000000001
329,South SF,0.0,0.0,721.0000000000001
329,Bayshore,0.0,0.0,721.0000000000001
329,22nd Street,0.0,0.0,721.0000000000001
329,San Francisco,0.0,721.0,0.0
231,Gilroy,0.0,0.0,0.0
231,San Martin,0.0,0.0,0.0
231,Morgan Hill,0.0,0.0,0.0
231,Blossom Hill,0.0,0.0,0.0
231,Capitol,0.0,0.0,0.0
231,Tamien,0.0,0.0,0.0
231,San Jose Diridon,211.0,0.0,211.0
231,College Park,0.0,0.0,211.0
231,Santa Clara,98.2,1.8,307.4
231,Lawrence,0.0,0.0,307.4
231,Sunnyvale,160.0,16.8,450.59999999999997
231,Mountain View,134.6,36.2,549.0
231,San Antonio,0.0,0.0,549.0
231,California Ave.,0.0,0.0,549.0
231,Palo Alto,0.0,0.0,549.0
231,Menlo Park,38.0,79.2,507.7999999999999
231,Redwood City,29.4,92.8,444.39999999999986
231,San Carlos,28.400000000000002,50.800000000000004,421.9999999999999
231,Belmont,31.2,25.0,428.1999999999999
231,Hillsdale,45.4,37.2,436.39999999999986
231,Bay Meadows,0.0,0.0,436.39999999999986
231,Hayward Park,27.4,28.6,435.1999999999999
231,San Mateo,51.4,35.6,450.9999999999999
231,Burlingame,45.4,20.4,475.9999999999999
231,Millbrae,19.8,48.0,447.7999999999999
231,San Bruno,18.0,18.4,447.39999999999986
231,South SF,10.0,12.799999999999999,444.59999999999985
231,Bayshore,7.6,6.2,445.9999999999999
231,22nd Street,0.8,24.400000000000002,422.39999999999986
231,San Francisco,0.0,422.40000000000003,0.0
233,Gilroy,0.0,0.0,0.0
233,San Martin,0.0,0.0,0.0
233,Morgan Hill,0.0,0.0,0.0
233,Blossom Hill,0.0,0.0,0.0
233,Capitol,0.0,0.0,0.0
233,Tamien,104.4,0.0,104.4
233,San Jose Diridon,166.0,0.2,270.2
233,College Park,0.0,0.0,270.2
233,Santa Clara,74.60000000000001,1.0,343.8
233,Lawrence,59.8,11.4,392.2
233,Sunnyvale,204.8,16.0,581.0
233,Mountain View,140.2,42.4,678.8
233,San Antonio,62.4,19.0,722.1999999999999
233,California Ave.,48.8,79.0,691.9999999999999
233,Palo Alto,86.0,229.2,548.8
233,Menlo Park,32.6,38.4,542.9999999999999
233,Redwood City,59.4,93.39999999999999,508.9999999999999
233,San Carlos,28.8,25.0,512.8
233,Belmont,19.0,15.600000000000001,516.1999999999999
233,Hillsdale,58.2,32.2,542.1999999999999
233,Bay Meadows,0.0,0.0,542.1999999999999
233,Hayward Park,0.0,0.0,542.1999999999999
233,San Mateo,35.800000000000004,38.199999999999996,539.8
233,Burlingame,24.0,12.2,551.6
233,Millbrae,23.400000000000002,55.4,519.5999999999999
233,San Bruno,15.8,9.4,525.9999999999999
233,South SF,0.0,0.0,525.9999999999999
233,Bayshore,0.0,0.0,525.9999999999999
233,22nd Street,0.0,0.0,525.9999999999999
233,San Francisco,0.0,526.0,0.0
135,Gilroy,0.0,0.0,0.0
135,San Martin,0.0,0.0,0.0
135,Morgan Hill,0.0,0.0,0.0
135,Blossom Hill,0.0,0.0,0.0
135,Capitol,0.0,0.0,0.0
135,Tamien,0.0,0.0,0.0
135,San Jose Diridon,183.0,0.0,183.0
135,College Park,0.0,0.0,183.0
135,Santa Clara,78.60000000000001,1.4,260.2
135,Lawrence,46.6,5.0,301.8
135,Sunnyvale,138.6,18.0,422.4
135,Mountain View,108.4,32.199999999999996,498.6000000000001
135,San Antonio,45.4,15.600000000000001,528.4000000000001
135,California Ave.,30.0,63.599999999999994,494.8000000000001
135,Palo Alto,34.8,167.4,362.20000000000016
135,Menlo Park,26.2,31.4,357.00000000000017
135,Redwood City,31.6,80.0,308.6000000000002
135,San Carlos,10.4,15.8,303.2000000000002
135,Belmont,15.399999999999999,7.800000000000001,310.8000000000002
135,Hillsdale,25.8,20.400000000000002,316.2000000000002
135,Bay Meadows,0.0,0.0,316.2000000000002
135,Hayward Park,10.0,11.600000000000001,314.6000000000002
135,San Mateo,18.400000000000002,17.2,315.8000000000002
135,Burlingame,11.200000000000001,16.8,310.2000000000002
135,Millbrae,8.2,41.0,277.40000000000026
135,San Bruno,10.200000000000001,8.200000000000001,279.40000000000026
135,South SF,3.6,9.4,273.60000000000025
135,Bayshore,4.0,4.2,273.4000000000002
135,22nd Street,1.2,17.8,256.8000000000002
135,San Francisco,0.0,256.8,2.2737367544323206e-13
237,Gilroy,0.0,0.0,0.0
237,San Martin,0.0,0.0,0.0
237,Morgan Hill,0.0,0.0,0.0
237,Blossom Hill,0.0,0.0,0.0
237,Capitol,0.0,0.0,0.0
237,Tamien,34.0,0.0,34.0
237,San Jose Diridon,108.39999999999999,0.0,142.4
237,College Park,0.0,0.0,142.4
237,Santa Clara,37.4,1.4,178.4
237,Lawrence,26.6,3.6,201.4
237,Sunnyvale,81.6,11.399999999999999,271.6
237,Mountain View,70.2,15.4,326.40000000000003
237,San Antonio,30.2,7.0,349.6
237,California Ave.,20.6,30.400000000000002,339.8
237,Palo Alto,44.8,92.0,292.59999999999997
237,Menlo Park,19.599999999999998,17.0,295.19999999999993
237,Redwood City,47.4,53.0,289.5999999999999
237,San Carlos,13.4,8.2,294.7999999999999
237,Belmont,10.8,8.8,296.7999999999999
237,Hillsdale,19.6,8.799999999999999,307.5999999999999
237,Bay Meadows,0.0,0.0,307.5999999999999
237,Hayward Park,0.0,0.0,307.5999999999999
237,San Mateo,16.0,17.799999999999997,305.79999999999995
237,Burlingame,9.8,10.0,305.5999999999999
237,Millbrae,4.6000000000000005,48.0,262.19999999999993
237,San Bruno,4.6,6.800000000000001,259.99999999999994
237,South SF,0.0,0.0,259.99999999999994
237,Bayshore,0.0,0.0,259.99999999999994
237,22nd Street,0.0,0.0,259.99999999999994
237,San Francisco,0.0,260.0,0.0
139,Gilroy,0.0,0.0,0.0
139,San Martin,0.0,0.0,0.0
139,Morgan Hill,0.0,0.0,0.0
139,Blossom Hill,0.0,0.0,0.0
139,Capitol,0.0,0.0,0.0
139,Tamien,0.0,0.0,0.0
139,San Jose Diridon,68.8,0.0,68.8
139,College Park,0.0,0.0,68.8
139,Santa Clara,20.2,2.0,87.0
139,Lawrence,18.0,1.2,103.8
139,Sunnyvale,53.800000000000004,7.0,150.6
139,Mountain View,46.6,9.2,188.0
139,San Antonio,23.599999999999998,3.8,207.8
139,California Ave.,12.6,13.399999999999999,207.00000000000003
139,Palo Alto,31.200000000000003,55.599999999999994,182.60000000000002
139,Menlo Park,10.4,10.6,182.40000000000003
139,Redwood City,23.4,27.400000000000002,178.40000000000003
139,San Carlos,8.2,4.6000000000000005,182.00000000000003
139,Belmont,7.4,4.4,185.0
139,Hillsdale,11.0,6.199999999999999,189.8
139,Bay Meadows,0.0,0.0,189.8
139,Hayward Park,6.2,5.6,190.4
139,San Mateo,14.6,7.2,197.8
139,Burlingame,10.0,5.6000000000000005,202.2
139,Millbrae,4.4,44.0,162.6
139,San Bruno,4.2,4.6000000000000005,162.2
139,South SF,4.8,4.0,162.99999999999997
139,Bayshore,0.8,2.4000000000000004,161.4
139,22nd Street,0.2,8.399999999999999,153.2
139,San Francisco,0.0,153.2,0.0
241,Gilroy,0.0,0.0,0.0
241,San Martin,0.0,0.0,0.0
241,Morgan Hill,0.0,0.0,0.0
241,Blossom Hill,0.0,0.0,0.0
241,Capitol,0.0,0.0,0.0
241,Tamien,0.0,0.0,0.0
241,San Jose Diridon,0.0,0.0,0.0
241,College Park,0.0,0.0,0.0
241,Santa Clara,0.0,0.0,0.0
241,Lawrence,0.0,0.0,0.0
241,Sunnyvale,0.0,0.0,0.0
241,Mountain View,0.0,0.0,0.0
241,San Antonio,0.0,0.0,0.0
241,California Ave.,0.0,0.0,0.0
241,Palo Alto,0.0,0.0,0.0
241,Menlo Park,0.0,0.0,0.0
241,Redwood City,0.0,0.0,0.0
241,San Carlos,0.0,0.0,0.0
241,Belmont,0.0,0.0,0.0
241,Hillsdale,0.0,0.0,0.0
241,Bay Meadows,0.0,0.0,0.0
